"DS_Bullock","GF","logPH","logSM","logLA","logRD","logLeafN","logSLA","logWD","logLambda","logGauss2D","logSpeedGauss","logSpeedLap"
"wind.appendage","woody",3.14345709748692,4.71181375401351,8.47710959318638,0.704946240288709,2.2381609058761,-1.77884394107861,-0.986926560930263,0.614612846969917,3.1270902191231,3.33529156114915,3.94190907518818
"wind.appendage","woody",3.34508820365531,5.31117916849644,8.21512409225063,0.605469794057783,2.70112731085265,-1.69476288962457,-0.184496255447314,0.874257199988563,5.00366890817583,5.38806127973773,6.03302986704657
"wind.appendage","woody",2.44953175921958,3.45389820061292,5.80531190540479,2.16991233060386,2.4058732741369,-1.40070934192003,-1.06327126689559,0.0836569847196224,3.37442015710778,2.58548768454864,3.09276324608573
"wind.appendage","woody",3.113286696237,2.97008024766629,6.99598850766109,-1.1862595563195,2.41317027385374,-1.00584589450847,-0.598749062085261,1.08480258966077,1.17436767517446,1.66664939317657,2.33957197452076
"wind.appendage","woody",3.11315268971143,4.08268192860561,6.52924115557934,0.252558785662595,2.46603759137297,-0.538837677705806,-0.292304731441237,0.899063955275437,3.37938012543294,3.77776227743301,4.42613185151306
"wind.appendage","woody",2.44022199816109,3.00779724140222,7.6014567116602,0.953772876525003,2.4130362095514,-1.57827639992312,-0.695688812276386,0.870112406991975,4.16404535120862,4.54606162037782,5.19043027195141
"vertebrate","woody",2.30258509299405,4.8632620958823,8.91053225585806,0.887584722568743,2.58566215036665,-0.629876724067501,-0.493019852246435,0.642042573906713,1.32289707852468,1.55292945231691,2.16383112612993
"vertebrate","herb",-0.417254489387428,2.98987215460664,4.92041713668366,-0.799855690491389,3.13418832876507,-0.324102380136501,-1.29179871777862,0.866344010695105,0.238650960705421,0.618497061839078,1.26233948729614
"vertebrate","woody",3.40119738166216,5.28669754922228,8.52450827694694,-1.53550249025763,2.11534081767313,-1.26361783067109,-0.680564503084022,0.286202391431276,2.68335585048613,2.50941052773054,3.05906534867735
"vertebrate","woody",3.18009926658987,8.66302363962778,6.25810992946552,0.950762448243983,2.4333667583242,-1.93491469536382,-0.586856284020994,1.21118769124863,5.28075030027215,5.82813372616464,6.51678230988831
"vertebrate","herb",-0.847403562996704,0.745033216396093,4.10881784595913,0.359871343438588,3.35703027876197,-0.930926866570343,-1.2223008491452,0.124166791503456,3.8581931227034,3.26671106577577,3.7830689856982
"vertebrate","herb",-0.356674943938732,-2.29263476214088,6.40659432354514,-2.33285688181104,3.21458983356504,-0.393787786603846,-1.37101942184205,0.851021404689931,-0.138753281191303,0.232170424934162,0.873870491388496
"vertebrate","woody",2.70805020110221,4.13513455571831,7.02956725464962,1.32766213530567,2.7118264645679,-0.416402647300585,-0.481209825344061,1.0262325367743,0.596073712448605,1.06060360028718,1.72598244546642
"vertebrate","woody",3.52429957879614,3.56228836380416,9.4714280110639,1.49710385146097,3.29318260002958,-0.850488308629975,-0.529290016123354,0.361227607833668,3.04217508122853,2.98463427316189,3.54836685826684
"wind.appendage","woody",-0.510825623765991,1.3907325708773,5.20098532092712,-1.73813488411578,2.64838062088375,-1.2187277148966,-0.55657935540573,1.05493489665282,2.74089555042727,3.21921778356178,3.88831535598976
"vertebrate","woody",2.70805020110221,4.78749174278205,7.84145243508044,0.41498815288742,2.38153951293489,-1.33010105716005,-0.701934933781065,0.0556855818390097,1.59641954176761,0.603985237339519,1.10477611364839
"wind.appendage","woody",2.99573227355399,0.945941448032059,7.807699173343,0.93355302199495,2.1829334090109,-2.01383952492133,-0.980082668780845,0.449292436757795,4.50301568171539,4.5545577387859,5.13394866533387
"wind.appendage","woody",2.99759105918114,-0.556546700266955,8.25664537974924,0.385861361911211,3.04020841733683,-1.29849057568038,-0.598689152303822,0.108558728421585,2.25009117765665,1.59144189461434,2.10434130692691
"wind.appendage","woody",3.36418806039119,-0.253223248754442,7.92088550231396,-0.30872788096346,3.03363942951675,-0.91595089174546,-0.310534478676608,0.607915940541769,1.9941505010381,2.19687387519653,2.80243600338745
"wind.appendage","woody",1.35178028437449,-0.716552550299221,8.10185211156898,0.587180064130551,2.98700350225102,-0.990406814625698,-0.451662297469205,0.4570773489918,2.75244740452087,2.81257878551114,3.39330206089054
"wind.appendage","woody",3.39639663025623,1.97747389496875,8.03174492072134,2.1697616728467,2.36879423386399,-1.27298258772698,-0.314460555237404,0.0542011459907975,4.3774484587424,3.37150455052265,3.87194931005926
"wind.appendage","woody",2.70372084294098,2.04750550338263,5.80456763950128,1.77379423019317,2.74840198402122,-0.535732648917113,-0.0977704846689315,0.91210343194227,2.4315455806877,2.83712734441661,3.48728275971247
"vertebrate","herb",-0.851874295952671,-0.903335378043568,6.99290847194037,-0.293227056593196,3.1124613317496,0.256547068143404,-0.849264696519116,0.92332288150062,0.950112484816966,1.36180704600275,2.01349136681568
"vertebrate","woody",1.37044455088067,1.71162950588024,5.29161708405588,-0.669337027369292,3.47731733094301,-0.212493863286827,-0.946987893868411,0.285789480877914,1.14189517547971,0.967227970744535,1.51680321670618
"vertebrate","woody",2.4123885093419,1.7360617646718,5.11557796276072,1.13564618647837,3.57928971859676,-0.597942474038573,0.0262506025067077,1.09930732238859,2.73511982997338,3.23404267253093,3.90880714925253
"vertebrate","woody",1.59696358975212,1.91722496205737,5.91738780625732,-1.32924726776896,3.53219554396403,-0.169009117318545,-0.81435627751013,0.728838735832834,0.723088729901386,1.01652004304385,1.64059022286427
"vertebrate","woody",2.99573227355399,3.36471105349714,7.23526509014438,2.01684079403284,2.79571887507464,-0.774986943463914,-0.435175075624682,0.146790998931299,2.08405923878663,1.57626920414435,2.09755199168597
"vertebrate","woody",2.99573227355399,3.68887945411394,9.74393564610114,0.848358251848549,3.10652248081009,-1.15555913690862,-0.516480840535381,0.448078058867997,0.573502967483768,0.623691761173079,1.20286294411287
"vertebrate","woody",-0.365436377533177,0.602734092747805,8.30396345222118,-1.45717868827934,2.54142682446981,-0.276139009072172,-0.375724386176686,0.400032633002986,-0.654282020908488,-0.660803891966214,-0.0900669172341625
"vertebrate","woody",2.30258509299405,6.39692965521615,5.24436722082063,-0.707048325770379,3.18901992390343,-1.13230269342248,-0.197174769645325,0.850920260381589,0.314487522561033,0.685351799911389,1.32703767621571
"vertebrate","woody",3.2188758248682,6.67456139181443,9.6639220925633,-0.190711483173967,2.65742860937636,-0.604632466990327,-0.303815591405628,0.68097773036725,0.1943428416173,0.453812709538253,1.07069239517072
"vertebrate","woody",-1.20397280432594,-1.72036947314138,3.71266253144863,-0.128045445260081,2.75008883566182,-0.383149904565531,-0.896650070396676,0.291073076020452,3.35641724592724,3.19090948972125,3.74150116030686
"wind.appendage","herb",-0.971098968369149,-0.096810290335007,5.69118853660032,-2.1626614871836,2.87728151314546,-0.769331656595197,-0.615009899051101,0.187804769756599,-0.248917061263495,-0.633510513206812,-0.103544710303878
"vertebrate","woody",2.47910962811743,5.36880975851544,6.30116455639236,0.307901660937021,3.18120479515892,-0.776923599115706,-0.38536508312944,0.0289017447103427,1.66162473957385,0.34128078732036,0.835683459868897
"vertebrate","woody",2.30258509299405,6.09582456243222,9.34279286304297,0.225421952611827,2.54588772577848,-0.930474950934488,-0.901114023441535,1.0805922720811,2.50909285597504,2.99943020671192,3.67181625733392
"vertebrate","woody",2.99695823492855,3.65310014816327,8.11707208817666,1.17445940155783,2.69578258299007,-1.20662462500783,-0.241123115135597,0.967744831121895,3.40534273353564,3.84053202349101,4.49819918734946
"vertebrate","woody",1.32966134885476,1.85629799036563,8.35865730087383,0.848540096572356,3.34819217383007,-0.145582935650703,-1.14248682236055,0.0783951081011138,1.16494798908902,0.343533819257477,0.849603243036358
"vertebrate","woody",3.21943519860325,5.13310795953651,8.01749809897383,-0.532969592801894,3.37152194882991,-1.09048001698357,-0.646045027242865,0.125537232989361,2.57548057258965,1.989486834277,2.50614544085667
"vertebrate","woody",3.62255919283661,8.81417045463926,9.66637784060661,0.141422484151472,2.6480687905914,-1.71276956501904,-1.16863556262617,0.156675420522806,0.512970353179937,0.0377635590545694,0.561167118251386
"vertebrate","woody",3.79984265264704,8.31552328721204,7.69172463165955,-0.137780534083758,2.33305398954973,-2.06116826911579,-0.586902049411614,0.0964941585442672,2.60187683479608,1.88432313724082,2.39451485374159
"vertebrate","woody",1.18663888001437,1.04456444855331,7.06639342797552,0.484331682702541,3.13838299706572,-0.534461479452879,-0.620652169067365,0.173118309029145,0.0661292138030676,-0.359178106404727,0.1677133910956
"vertebrate","herb",0.345851886592827,2.40661420772859,6.62668983271927,-1.45626765363937,3.3254521843624,0.540315040992672,-1.13380460621523,0.402858232291475,1.03922903372457,1.03622645909436,1.60746658008708
"vertebrate","woody",-1.33253426659914,2.22453852682458,3.37961684996333,-3.20932017803836,3.14349853982284,-0.698652028801842,-0.323323037728553,0.483961850985096,2.92302897517995,3.01173708264405,3.59704685607026
"vertebrate","woody",0.35018749494156,5.39816270151775,5.31778202779062,-0.875604862712093,3.43148639628794,-0.940267681537598,-0.435435920353091,0.705296132324242,1.56347095854597,1.8404849045782,2.46103931493849
"vertebrate","woody",1.37363545712775,3.66381802351856,8.7729511399561,1.68771467559418,3.17790674040548,-0.497846043597046,-0.582104215301413,0.529861125599387,1.17428882646817,1.3083013647866,1.90127570472586
"wind.none","herb",-1.95061692442923,-1.72597172869005,5.15496531427532,-0.42441407196056,3.23510014753094,-0.289930965859078,-0.901158722045861,0.27916266726788,-2.7207059449003,-2.90710355473997,-2.35880868162925
"vertebrate","herb",-0.752805291560969,3.47256026327624,5.9155042045904,-2.26444977486723,3.11285222695666,-0.786568486198807,-1.1375149613548,0.342428565901473,-1.2880737902862,-1.37233718986872,-0.812063514874322
"vertebrate","herb",-2.07882532454301,-1.20897308466372,5.46308000986602,-2.55867695172953,3.25895390782872,-0.337990053521832,-1.41460743090417,0.538167228449106,1.42542116217838,1.56721090068255,2.1615507863443
"vertebrate","herb",0.158709696263155,1.00968758943756,5.88890126224138,-0.0846635950341641,3.33235668068185,-0.558957304836325,-0.761884055594478,0.343154745793461,3.6654541398859,3.58224995535599,4.14265979896277
"ballistic","woody",0.212633867702172,-2.81341071676004,3.63601437507193,-0.439406389251416,2.37284124348448,-1.3647875007714,-0.540513573190943,0.784335173677911,-5.95023619878106,-5.62011290976409,-4.98791088449903
"wind.none","woody",-0.534345352992726,-1.44468791219449,2.387827588367,-0.112193144071321,2.62921692506632,-1.22907069544497,-0.766727614754893,0.246357213395711,1.76611668341811,1.5172130340405,2.05907561453361
"vertebrate","herb",-0.996652965604805,3.77569400450219,5.26325336899463,0.169030482096505,2.74821416471481,-0.456881585826337,-1.28686446855527,0.149686448142438,1.64969649444074,1.15167294051771,1.67357885449236
"vertebrate","woody",2.08685623070457,6.64619312986459,6.76346270562683,2.38303537778027,3.08958316711298,-0.855273259365304,0.0176582510826223,0.785911048231498,2.59709420318514,2.92822107690155,3.56065095370659
"vertebrate","herb",-1.46125054355494,1.62812364436525,5.82283850713881,-0.547616464970545,2.5536382319236,-0.274147127826439,-1.09188679251128,0.00263159612995306,3.46360609721916,0.94510644082883,1.43309295805396
"vertebrate","woody",2.69685314224576,8.93352240353786,8.74441603715798,0.864168548626326,3.07896447123886,-0.544813051833131,-0.338939356575724,0.0526441575964893,1.14673392671436,0.126216625309945,0.626291193226272
"vertebrate","woody",3.37274784635416,3.31129487927556,7.05064870897178,1.01995211858862,3.05037093773764,-1.33172052823786,-0.36274613816743,0.42461413594295,1.82325544382897,1.84655093017296,2.42163487403936
"wind.appendage","woody",1.6094379124341,3.97874917715718,8.04971202114417,-1.04327292713006,3.22194046312034,-0.552410479510949,-0.815197688598557,0.0950969954640216,-0.990057672439672,-1.71490391883428,-1.20502805498559
"wind.appendage","woody",-0.0894871665015362,1.90369077280065,4.39128426869516,-0.0751446665773304,3.45316917655336,-0.76634272630441,-0.356291097743648,0.170188881673534,3.80529644310237,3.37145595336982,3.89773083653093
"wind.appendage","woody",2.9795976432696,1.39560730133261,6.66174992495927,-1.49549417551105,3.06840635187897,-1.23120148413577,-0.882522732427633,0.886644589079889,3.49654326627831,3.88797043870853,4.53463000345314
"vertebrate","herb",-0.0887378408898456,2.56896108440065,8.57575529987916,-0.12939827515882,3.52834712572461,0.418323913022254,-1.09526759145624,0.376198109597602,1.5759424522994,1.5387054640284,2.10516143794567
"wind.appendage","herb",-1.9570114416292,0.268241444276047,3.4484203914445,-1.33648484874494,3.42189912400404,-0.636022367215257,0.130044834577052,1.00661079029405,-0.844274902770121,-0.389397680056806,0.273414408649551
"wind.appendage","woody",1.38451277503746,-1.61108215363383,6.47416423303787,1.07420669906567,2.47881745938318,-1.48579515538982,-0.889259757704209,0.021903214575302,3.04598128445041,1.58700305540433,2.07970733878768
"wind.appendage","woody",1.29680719461835,-1.729355929481,6.17747982198176,0.792734560776071,2.42661957840803,-0.860498361705897,-0.671560357555211,0.959714628344377,1.34826886567426,1.77929192053738,2.43588577536057
"wind.appendage","woody",0.602823208110689,-2.42620854660589,8.81763606765909,-1.76945566331206,3.02079123350481,-0.833358858693656,-0.726052271098443,0.269560071457348,-1.5328483970565,-1.7367476986747,-1.1903192808125
"vertebrate","woody",1.6094379124341,5.82894561761021,4.42559473328982,2.36102848108487,3.06574950934017,-0.250006978231893,-0.648590737211271,0.346161412845617,2.89163980525501,2.81279745974827,3.37376147136458
"wind.appendage","woody",0.895879734614027,2.97186554435526,7.44425113563405,-1.98064689055551,2.99508832543925,-0.0834890132696728,-0.625977540307504,1.02096262389826,2.56639679620629,3.02835246707825,3.69304393310632
"vertebrate","woody",3.1073040492111,6.24305193145576,9.83590614726381,-0.743670476759529,3.74649778557727,-0.349881806511743,-0.897765878399258,0.0459964095971242,4.48872091815077,3.40070765455237,3.89923221328693
"ballistic","woody",2.07944154167984,5.69983988153638,9.609400133215,-1.03121074160831,1.96868353371187,-0.82219713189594,-0.275198791834075,0.330419146704114,3.07797527706529,2.97586133788406,3.53390202111469
"vertebrate","herb",-2.94219677634827,-2.00125277435732,2.46973859118892,-2.61179112494851,2.75941956038903,-0.543572123507763,-1.23030659852291,0.903772767461838,1.64332545505955,2.0443195035419,2.6933349158305
"vertebrate","woody",1.38629436111989,-1.72416291186198,8.82418765099289,-0.991585727729386,2.73221427163234,-1.11318777509663,-1.26235522655921,0.164560568474281,-0.190397071207444,-0.64105265548434,-0.115970293765449
"vertebrate","woody",-0.903868211875598,2.59318024626684,2.836811299559,-1.36680842175278,2.90072783539289,-0.363217406484325,-0.37369594918722,0.566505635955489,2.41743176093406,2.58488034130668,3.18383156614461
"vertebrate","woody",0.574595047701903,2.81919058017991,4.38736090272721,-1.15554793236509,3.09409899299717,-0.264231917758893,-1.04529283904062,0.180890373240457,2.86064427880444,2.45729493213651,2.98581825085173
"wind.appendage","woody",2.54258952947205,-1.44178824461586,7.67801237249896,-0.0548549785165484,2.89372407570646,-0.8551357889379,-0.711620143107973,0.210759099317477,2.54762340430375,2.22068635601891,2.75538284721853
"wind.appendage","woody",3.21375824586433,-0.0852498204545482,8.51834664404808,0.0269300328548189,2.76681172180419,-1.51611690689144,-0.426849543903729,0.417025315812976,1.86947181516784,1.88375034563607,2.45749951361811
"wind.appendage","woody",3.40119738166216,-2.20727491318972,9.66862465488602,0.66032829008452,3.02785533930468,-1.04693024030309,-1.12039290380663,0.187143240144531,-1.10476781372933,-1.49112559107513,-0.961297452295238
"wind.appendage","woody",2.8518912373281,-0.470035630269779,8.52674006778264,0.458874278147772,2.94824201241229,-1.11025367196542,-0.413893191755395,0.22936890641083,2.01085063716152,1.72622152915972,2.26468925671049
"wind.appendage","woody",2.93429726622516,-0.311904463512905,6.11571727066595,0.487570044634091,3.07899181079318,-1.15548478150182,-0.20081800239168,1.22805026206142,4.18613013121698,4.74042671595883,5.43110487982162
"wind.appendage","woody",1.21229722479701,-1.13448858627235,6.02662029223355,-0.964502209520732,3.15297921355599,-1.52207975733911,-0.173590593777926,1.31212753870725,1.29477790535489,1.88218555823329,2.5828620934776
"wind.appendage","woody",2.30033103466972,-2.22955440426992,6.56486907169312,0.989180460224744,2.4638329011122,-1.04769671962115,-0.906222198797589,0.472082307046958,4.28639728517966,4.36267902583806,4.94597145979508
"wind.appendage","woody",1.43613760577621,-1.50205943358119,4.54228184705941,-0.105073893920309,3.07270445987665,-0.695310686647959,-0.554493941642446,0.70453360930867,2.68239913175582,2.95887221596098,3.57931207417371
"vertebrate","herb",-0.806335518670432,0.349251556978836,6.90512763923777,-2.27175360184572,2.7930153881468,-0.583175040163937,-1.19876246196525,0.398746114139448,2.11046951532727,2.10233703559902,2.6728446365306
"vertebrate","herb",-0.22314355131421,0.590836701794764,7.24970623857815,-1.06917371169611,3.01653012845714,-0.404928311003362,-0.800687612795706,1.16946546616458,0.792502682903159,1.32235877713679,2.00588909521823
"vertebrate","herb",-0.226495914491498,0.761140076555991,6.83862533572411,-0.0820562786591289,3.05360312805982,-0.328868585308483,-1.11163942131937,0.056973722309159,1.36734070303641,0.386340843542684,0.887434416091459
"vertebrate","woody",3.18197550061167,2.41118707141788,7.89603415919986,0.739280452660255,2.75529604955632,-0.787025382660954,-0.457194468414623,0.563203447805047,2.04078545059149,2.20531097970889,2.80372858614872
"wind.appendage","woody",3.68887945411394,3.62872732854195,7.73012454924744,0.490431377770119,2.86075314119596,-0.998493967595381,-0.584408217497892,1.02933840957245,3.56758660977822,4.03362745259853,4.699412617929
"vertebrate","woody",1.94591014905531,2.83321334405622,8.06336033396461,2.35563512206503,3.73788835644069,-0.145822717333054,-0.600310231942357,0.340225641749768,3.77579507910073,3.68830466974695,4.2481728253484
"vertebrate","herb",-1.42885231881864,2.25184824221214,5.2602550721427,-1.32320627897055,3.14136429332939,-0.710208914494319,-1.32698824623648,0.745172539031097,2.55541164371728,2.85992460330578,3.48641071964493
"vertebrate","herb",-1.64422491754235,0.628118936647687,2.82295349171403,-2.04559836962442,3.22374623013228,-0.721150509930542,-1.22074711673695,1.66984176491789,2.69692178169762,3.40486892218371,4.14510702237886
"vertebrate","herb",-0.342490308946776,1.51739748646766,7.5317824527377,-1.02385788479189,3.24393710765808,-1.03718002445924,-1.03461591690764,0.0995413219951851,1.7913434666381,1.08933495962992,1.6002133441004
"vertebrate","woody",3.54190361138125,6.43514824103093,9.57019902141953,-0.387647958475826,3.19949995411009,-1.31269324180716,-0.707124966687502,0.828766524281297,3.14422771676996,3.50190202261948,4.140464870069
"vertebrate","woody",3.72970144863419,6.6617927135969,9.81028108019653,-0.92765308329414,3.42742502657674,-0.127515602676738,-0.491096155026346,0.099157886491484,-0.54757159985227,-1.25150983764586,-0.740717788095691
"ant","herb",-1.20397280432594,-0.356674943938732,7.52902473073485,-0.184353346770953,1.53565419881862,-0.940015124373978,-1.67119494143788,0.78605287872908,1.46485366502469,1.7960707637746,2.42852111901324
"wind.appendage","woody",3.65222409900449,3.44770377161376,8.22200993167748,-0.33432741392127,3.09557157105099,-1.90410494838714,-0.605795252065958,0.0152247750579821,5.09260454976441,3.45177163504782,3.94301073635589
"vertebrate","woody",3.23556982888764,7.76472834049276,9.37888927432321,2.32565553992299,3.19680635769783,-0.854697896535753,-0.666873723578649,0.249965775034247,1.51299307313718,1.27136014324936,1.81393811433116
"wind.appendage","woody",0.405465108108164,2.17541329703346,6.4868591593346,0.63682676082169,2.35856270346347,-0.929843211196887,-1.07505625495962,0.506487371972417,2.82743163300581,2.93888639452319,3.52798312388743
"vertebrate","woody",1.67010184042371,4.78749174278205,7.82132632222148,1.10665045940347,3.5256354210615,-0.940136430891173,-0.5532385653821,0.0199178248547862,1.95424992569927,0.447762517576413,0.939980600485703
"vertebrate","herb",-1.34069704937518,-2.2946832155069,5.71858119367952,-2.35824139269992,2.95544180228658,-0.788235742728021,-0.9096933999251,0.524564562198528,1.0729533536296,1.20194267598227,1.79404287224372
"vertebrate","woody",2.30258509299405,3.36599830959491,10.5503682530788,0.194600310083479,3.19339026963234,-0.0262155481235035,-0.301867746974928,0.171317885291614,-2.89379910647985,-3.32433363615424,-2.79782165494345
"vertebrate","woody",3.74950407593037,9.97303373775403,8.46337317186171,-0.251250185691496,2.43013812004603,-2.14997342518495,-0.430046641613364,0.629273790330344,3.87552859541331,4.09551688158105,4.70443255792872
"vertebrate","woody",3.0452311569001,9.8872679638175,6.55695637913553,0.881017798911445,2.52502878172662,-1.89694104623239,-0.64875356388959,0.764956008476973,1.6158101913957,1.93342442065118,2.5628111251386
"vertebrate","woody",2.95562175366373,3.79068031441664,7.49059052699474,0.379323172508297,2.80840430195198,-0.80455363365205,-0.90904453266834,0.205452519805605,3.37585527202625,3.03616781785769,3.56977966223745
"wind.appendage","woody",2.20796325770572,2.73994731779888,7.91682449893206,0.733031484445528,2.42214457068761,-1.57636353151203,-0.724972827213091,0.118942574666049,1.93959158921989,1.3266170604221,1.84182258891399
"wind.appendage","woody",2.80462758862464,2.07944154167984,7.13227090821562,-0.343762667252751,3.03030210638277,-1.07160497441368,-0.202318783076819,0.294108648878366,4.060090342457,3.89977003479462,4.45094840087973
"wind.appendage","woody",1.78272470757409,2.69462718077007,7.49798896313374,-0.802071925384911,3.02350020806531,-1.31517166121054,-0.856720328230262,0.304408800765164,2.7080367185298,2.56492755303474,3.11806733339294
"vertebrate","woody",3.4157955846935,8.83927669058535,10.9626533356069,1.22578965748556,3.40991933995159,-1.08331210640829,-0.752306673944929,0.140217748889701,1.07141675689368,0.540720104451364,1.06058209951604
"vertebrate","woody",2.84010907693801,0.50125911468803,8.72900881875573,3.46258643885832,3.61248363250212,-0.47922201544225,-0.627971276867897,0.079204575582098,1.97133911429125,1.15506121491606,1.66131684561542
"vertebrate","woody",2.41003420372918,3.6322464418488,8.15635937307058,2.24112456818878,2.7967181191719,-1.2555014837049,-0.361618823075824,0.763245221542501,1.44035265753538,1.75684740879573,2.3859843474894
"vertebrate","woody",2.59530374905876,1.09861228866811,7.37914999423388,0.385192031243319,3.30745776236487,0.522275749380619,-1.06292918048521,0.727552740851673,0.803350954008367,1.09589926602374,1.71977843970194
"ballistic","herb",-0.640107372038726,2.07865078853888,5.7813771660895,-0.2437847858188,2.58090266013027,0.0528264288615123,-0.85660122720852,1.11670405985312,-0.423985763209792,0.0827877136015813,0.75974738328307
"vertebrate","woody",3.13090668373739,8.19506628283953,8.3733771161352,-0.0477677471912263,2.41119870063742,-1.88624110664848,-0.231692486686744,0.638403059405844,3.32217814049482,3.54936812550646,4.15970487565844
"wind.appendage","woody",2.87456727318693,2.96946465945777,5.02601410978108,0.519298199473204,2.88377407692858,-1.67280646490387,-0.544023570488628,0.772158142714824,2.28970470206219,2.61200445642181,3.24244043550305
"wind.appendage","woody",3.70709850806935,6.06428760530544,6.55351490763716,1.27744385262611,3.10982421379965,-1.06224249315738,-0.59703002975012,0.661161536788977,5.60808033814084,5.85278450015389,6.46671369227442
"ballistic","woody",1.20887635338962,2.00852656527871,5.34145767052325,-0.883063275062063,3.12986466803654,-1.29848698936473,-0.157625303606116,0.339480181313465,0.92238549080683,0.833798341201755,1.39352551489148
"ballistic","woody",0.871411225479815,2.27770872887189,5.71206557736116,0.963609176236917,3.1379880187727,-0.792965198721284,-0.845086874222816,1.5687979695752,-0.699961651235576,-0.0232240951232613,0.706286667004731
"ballistic","woody",1.38629436111989,2.11826476620445,6.93128948180682,-0.0558544188732746,3.16383042453606,-0.614876930939903,-0.428621917053527,0.45251628876183,-1.80430055380492,-1.74918360812863,-1.16924594790944
"ballistic","woody",1.42303574949979,1.5607701828086,5.7556716446341,0.118857145187393,2.91900515917069,-0.0859379507464213,-0.424786047416057,1.1984590226084,-2.30624388104817,-1.76414288388709,-1.07705633715355
"ballistic","woody",0.991024433152931,1.57296886635406,3.20332472558207,0.404208055060466,3.13845064321093,-0.625428045975906,-0.384751773878134,0.728621421704892,-1.98264285006398,-1.68936064160094,-1.06532273063542
