"DS_Bullock","GF","logPH","logSM","logLA","logRD","logLeafN","logSLA","logWD","logLambda","logGauss2D","logSpeedGauss"
"wind.appendage","woody",3.95657097928152,3.9915088461061,8.95621796151512,1.1940696380182,3.5063590224525,-0.403782547954514,-0.741653516715765,0.599621021813006,2.75368293870592,2.94953691717532
"wind.appendage","woody",3.95657097928152,3.9915088461061,6.52115826793487,1.26434354919755,3.5418012467584,-0.963816023278266,-0.564771833277834,0.244620044815301,2.16007597793762,1.90763412836748
"wind.appendage","woody",3.95657097928152,3.9915088461061,9.51299746597065,0.832811176764747,3.2942869263998,-0.442040267144988,-0.592995652481232,0.41290180709748,0.734226912430634,0.743536882969454
"wind.appendage","woody",3.95657097928152,3.9915088461061,8.34879468136695,2.09248076015895,3.07854667327065,-1.01058647432706,-0.77902614702278,0.252809183851029,4.22955180716898,3.99357436803611
"wind.appendage","woody",3.95657097928152,3.9915088461061,8.96936492782942,0.0552937451764406,3.10018714737276,-0.795270357426252,-1.06604113759248,0.0234338869418261,6.49477688549342,5.06957351864103
"wind.appendage","woody",3.95657097928152,3.9915088461061,8.36047663680315,2.07000766077818,2.81808271475674,-1.73956263291845,-0.172831002769977,0.045460832546746,3.46213982389737,2.36827045573948
"wind.appendage","woody",3.95657097928152,3.9915088461061,9.53999563974291,0.505463217989393,3.47191781598799,-0.48243392258509,-0.450259834421213,0.319879032149947,-0.653998275663276,-0.772321759968354
"wind.appendage","woody",3.95657097928152,3.9915088461061,7.17213836016276,1.66034695759069,3.45501496974238,-0.880680922871257,-0.369697518314973,0.681121903787432,3.0623793540397,3.32195506841792
"wind.appendage","woody",3.95657097928152,3.9915088461061,9.01117829265673,2.96043605613315,3.13063377236354,-0.578307793436302,-0.799898484085012,1.2300040705825,4.32079717154348,4.87588861623069
"wind.appendage","woody",3.95657097928152,3.9915088461061,7.35131831907624,2.07619595708853,2.97813293807807,-1.59462119953494,-0.647052414014427,0.453566391270969,4.80533538371123,4.86161127768488
"wind.appendage","woody",3.95657097928152,3.9915088461061,7.25587433825855,0.40546113398282,3.55275533222701,-1.02453679760314,-0.625850451022826,0.144785959940275,4.32168092547288,3.80701424802731
"wind.appendage","woody",3.95657097928152,3.9915088461061,7.93310414538474,0.964486177025875,3.28965268453901,-1.61176674680422,-0.581541144452317,0.211771564826542,5.13038718148278,4.80584633194223
"wind.appendage","woody",3.76192037465271,3.73999902789172,7.07980970363839,2.8020699835447,3.10301949570211,-0.626938116102633,-0.479837965091213,0.0298349013351718,2.11601590030126,0.811560413075836
"wind.appendage","woody",3.76192037465271,3.73999902789172,7.58227536992634,-0.450056334604509,3.64554898935108,-0.510038320264279,-0.519032150114466,0.557974060072334,3.28467322334465,3.44453452613062
"wind.appendage","woody",2.91369934506762,1.89537007236737,6.2824349162828,0.500830890059894,3.37574510143323,-1.1726534641263,-0.389074727146758,0.1639521707303,1.20941934092374,0.756911778422135
"wind.appendage","woody",2.91369934506762,1.89537007236737,6.16751836420015,2.40283599514963,2.93626097694424,-1.66457618026225,0.00556282318963364,0.854889048575656,1.60396939256181,1.97716030474441
"wind.appendage","woody",2.91369934506762,1.89537007236737,6.89487008411021,0.629290072364435,2.91043473634256,-1.24318738231867,-0.829120999786234,0.46029131212377,3.8657505971894,3.92938545112128
"wind.appendage","woody",2.91369934506762,1.89537007236737,6.66277219614296,2.91682381802847,3.22608935331503,-1.91141429545214,-0.974755807546613,0.412024581428965,8.28050418281206,8.28875075422657
"wind.appendage","woody",2.91369934506762,1.89537007236737,6.714154961908,1.05373327546503,2.96829075505857,-0.749624979332646,-0.657685871645845,0.432068681390319,2.71407282922704,2.74607017517902
"wind.appendage","woody",2.91369934506762,1.89537007236737,7.89789082605645,2.13187463704945,3.06562937393392,-0.73808697714734,-0.752581289054825,0.611835336146213,3.62390840775576,3.82984506741662
"wind.appendage","woody",2.91369934506762,1.89537007236737,7.47978131100099,0.640698920984215,3.42841509914487,-0.942291827017447,-1.07950253748559,0.203449361207333,4.39859064447073,4.05400427758962
"wind.appendage","woody",2.91369934506762,1.89537007236737,7.87285605863197,0.61668697970615,2.92001965276525,-1.50329531107389,-0.787156698037115,0.272341018455756,4.05650947188443,3.85774205035157
"wind.appendage","woody",2.91369934506762,1.89537007236737,6.77140021219832,0.454717072913009,2.8069500024675,-1.35689625790296,-0.199532457217768,1.02768669817015,1.80627437239322,2.27151225381502
"wind.appendage","woody",2.91369934506762,1.89537007236737,7.29516937936308,2.01241945364529,3.49138710012587,-0.83083030068467,-0.870725587620876,0.410736662887839,4.3274974831136,4.33417869203447
"wind.appendage","woody",2.91369934506762,1.89537007236737,6.11607157367288,1.16087478257964,3.91769568493379,-0.743300038248668,-0.709081628448292,0.691464862759259,1.61165099248277,1.878762226651
"wind.appendage","woody",2.91369934506762,1.89537007236737,8.14151312765334,1.50890109130074,3.19083225398307,-1.54033543843007,-0.708168640861159,0.194834690202409,4.31971471561263,3.95349550964855
"wind.appendage","woody",2.91369934506762,1.89537007236737,7.35369120862977,2.1721077970941,3.01963227519562,-0.681651108762906,-0.489585418546418,0.473425856877206,2.20418544447437,2.28188816782314
"wind.appendage","woody",2.91369934506762,1.89537007236737,9.07672447935771,0.913466530209117,3.43337562600681,-1.01580720728957,-0.843535091158495,0.946975799702005,3.01285681669393,3.43719865157363
"wind.appendage","woody",2.91369934506762,1.89537007236737,6.91266278362922,-0.454131170057395,3.38273393996596,-0.909656956665398,-0.873559900723879,0.358083581709912,4.45963608685104,4.39772436645674
"wind.appendage","woody",2.91369934506762,1.89537007236737,7.04004779718723,0.417392472474668,3.5205665870688,-0.012658709540549,-0.847277679379985,0.298102268871635,3.75807683317747,3.60450020485796
"wind.appendage","woody",2.91369934506762,1.89537007236737,6.39016890162245,0.48665408040746,3.09898913661374,-1.08142775533636,-0.702883738112066,0.874057537008127,4.81599862338039,5.20027679183167
"wind.appendage","woody",2.91369934506762,1.89537007236737,8.72575409188535,2.20995580895303,2.94460617625613,-0.858327904546153,-0.707249050002957,0.732322701322768,3.8198642775618,4.115679976169
"wind.appendage","woody",2.91369934506762,1.89537007236737,7.39846617142781,1.89527821585755,2.53989083886844,-1.53669291727791,-0.495554684479096,0.485393268284785,3.51391538254843,3.60410016075131
"wind.appendage","woody",2.91369934506762,1.89537007236737,6.27883545955364,2.20538684682611,3.13669972296838,-0.961155405823032,-0.408504125355778,0.151580319598065,1.52423417874331,1.03249706795493
"wind.appendage","woody",2.91369934506762,1.89537007236737,5.56737556392687,1.92980049772766,3.07216768621231,-1.19647793409859,-0.625002906088116,0.708932646135906,6.33692057416549,6.61650590177469
"wind.appendage","woody",2.91369934506762,1.89537007236737,6.61981902894033,2.74183324168216,2.80715489014143,-1.55541217393472,-0.458238944886223,0.100941031643219,4.38046645376636,3.68543977017509
"wind.appendage","woody",2.91369934506762,1.89537007236737,6.74254982618868,2.23010078905692,3.04248313302221,-1.61939640793449,-0.570443568648914,0.165489942432955,5.4770499949588,5.02921027184351
"wind.appendage","woody",2.91369934506762,1.89537007236737,7.37017352444264,1.71169110309845,2.59463975984722,-1.99613644744944,-0.276134057149939,1.19461012538449,5.20561588661714,5.74610853052779
"wind.appendage","woody",3.6324846920895,3.50608005808832,7.11145650560211,0.945802503677118,2.97724690630485,-0.83192752102585,-0.794651942104794,0.342180869175325,3.95282906030674,3.86820385335747
"wind.appendage","woody",3.6324846920895,3.50608005808832,6.70636778113638,1.82620619310852,3.02606306371948,-1.19362203383584,-0.394427933056419,0.604679555013835,2.61109407191997,2.81114846600669
"wind.appendage","woody",2.95717118233458,1.97389464367884,6.43016119920627,2.07371614792938,3.14012085266733,-1.37604744024973,-0.316874923757487,0.282808238051336,3.65075025307091,3.47083985082278
"vertebrate","woody",3.1471515747963,2.5138281556464,7.47343362175661,3.40713490863487,3.7989476171737,-0.26692743217584,-0.696904646319542,0.782530987378156,4.77163530339527,5.1006071302504
"vertebrate","woody",3.1471515747963,2.5138281556464,8.26671817110721,1.47828600127214,3.3454098359092,-0.996776471250531,-0.665664285703857,0.537131173075862,3.93859680740186,4.07942304062008
"vertebrate","woody",3.1471515747963,2.5138281556464,7.1250235892193,2.44653846772523,3.30510365256271,-1.51146195660054,-0.336071149908929,1.12362310539329,3.98502536269787,4.49488725786447
"vertebrate","woody",3.1471515747963,2.5138281556464,6.51847034115068,2.28304692337474,3.50762540823639,-1.58631931996831,-0.590526711164413,0.259259760709978,6.9714474967379,6.74806781063544
"vertebrate","woody",3.1471515747963,2.5138281556464,7.53918214228007,1.81145749217341,3.77897002016811,-0.940506612471452,-1.01567338639998,0.067213113176087,5.62007670569653,4.72171595401559
"vertebrate","woody",3.1471515747963,2.5138281556464,7.6873276000012,0.992384905282553,3.53995051101864,-0.51490739740626,-0.493183058404964,0.150556728118186,2.20999620599396,1.71487124388541
"vertebrate","woody",3.1471515747963,2.5138281556464,7.1219052540109,2.48570171151645,3.65968294532939,-0.378672158401371,-0.922511749640147,0.102627417418861,4.30361405286367,3.61687168033344
"vertebrate","woody",3.1471515747963,2.5138281556464,7.2337416935095,-0.0729973034598946,3.21804869931591,-0.89327678306509,-0.425626278786731,0.302394676977403,1.6677061935869,1.52127778016654
"vertebrate","woody",3.1471515747963,2.5138281556464,7.57680070861029,0.906287004115899,3.91286780887712,-0.469748426764583,-0.605874473701228,0.185265007887708,1.40389185620378,1.01249055956885
"vertebrate","woody",3.1471515747963,2.5138281556464,8.88544372568142,2.17710567526215,3.1406576573323,-0.461887278493891,-0.350897824976509,0.444194227131796,0.0902770140915177,0.136113037527185
"vertebrate","woody",3.1471515747963,2.5138281556464,7.1887192146684,0.314541843362804,3.57061697545585,-0.36981551261629,-0.572800418376132,0.194887246641518,1.88049570305909,1.51441135334625
"vertebrate","woody",3.1471515747963,2.5138281556464,8.04937554470995,0.634527410930444,3.58999930406418,-0.602267177878686,-0.398978407802597,0.601284766802912,2.63980131361068,2.83704070138539
"wind.appendage","woody",3.17710939338875,2.20860742446975,7.11756154753355,1.38198067730948,3.2521803216303,-1.47192969501837,-0.597327321877031,0.195701848313871,3.01144671456201,2.64744793985355
"wind.appendage","woody",3.17710939338875,2.20860742446975,9.092564727331,1.13594987891333,2.94164913621266,-0.335578401419026,-0.599320572958239,0.850464556553798,2.00349426730352,2.37409070175664
"vertebrate","woody",1.09861228866811,6.88077955003952,7.91565976226116,0.460429096317944,2.81932184302506,-0.987101465890585,-0.128287814481448,0.595230557567526,0.834304586639542,1.02648406353804
"vertebrate","woody",1.09861228866811,6.88077955003952,7.91823200627631,-0.478819357556786,3.30402535588704,-0.99237708724801,-0.92345906925028,0.2765033132023,4.18940830537957,3.99822477294749
"vertebrate","woody",1.09861228866811,6.88077955003952,10.1925571384914,0.912588471262258,3.25943993348563,-0.910450688317684,-0.499190448918943,0.177729137656515,2.48226638993002,2.07010180211543
"vertebrate","woody",1.8514903586083,2.74641420775524,6.95734904814466,-0.61910025079981,2.76748470545465,-1.25799231551701,-0.565748839619716,0.605563788926171,4.3276383789487,4.52842339805733
"vertebrate","woody",1.8514903586083,2.74641420775524,7.71911680199011,-1.20336779429361,3.11354690843566,-0.893050093124638,-0.314291699872422,0.15313749083494,1.24334807877474,0.756721219958986
"vertebrate","woody",1.8514903586083,2.74641420775524,8.67131464132845,1.10208332001258,2.98552656063028,-0.820439780081428,-0.104667483372562,0.670247003198897,-1.36808900318162,-1.11656078441476
"vertebrate","woody",1.8514903586083,2.74641420775524,9.26918015064482,1.42552820660787,3.02106535833648,-0.424876773846139,-0.857393004799929,1.22682538440064,2.65377215977469,3.20756978736398
"vertebrate","woody",1.8514903586083,2.74641420775524,8.2516162211043,0.882544126901205,2.17591346796976,-1.94069959903345,-0.889185366542191,0.853212890117815,6.70455494576132,7.07676455878496
"vertebrate","woody",1.8514903586083,2.74641420775524,9.12170803118538,-0.206505053076388,3.16502185024316,-0.404263195284472,-0.474830777732705,0.358906436854114,2.1687710466223,2.10800697889283
"vertebrate","woody",1.8514903586083,2.74641420775524,7.80798974886033,-0.16949918828907,3.09949102572284,-0.759503694933984,-0.0791588407023875,0.985658555944951,1.28899545559738,1.73335552263806
"vertebrate","woody",1.8514903586083,2.74641420775524,9.73962881961164,1.46284517694265,2.71859489119406,-1.09339174679244,-0.71901748802335,0.914292975110514,4.06173766936377,4.46851826605618
"vertebrate","woody",1.8514903586083,2.74641420775524,6.95384648563133,0.630174072217514,2.2037182515762,-1.20589763930956,-0.579987243828377,0.702786046453878,2.04466762966085,2.31989894640694
"vertebrate","woody",1.8514903586083,2.74641420775524,8.28924495833748,0.961260923026032,2.14512779544426,-1.34244314529472,-0.679369100276066,0.679603701370383,6.4671962997755,6.72565628366311
"vertebrate","woody",1.8514903586083,2.74641420775524,10.781131697584,-1.03261024839104,2.68477709092058,-1.15085016139259,-0.609720934655253,0.16637800170624,2.38968021162655,1.9445164366065
"vertebrate","woody",1.8514903586083,2.74641420775524,6.96689426534023,1.373580309322,2.33314618372013,-1.49896479145876,-0.0703179202051271,0.914426194004035,2.41301098577195,2.81986443066107
"vertebrate","woody",1.8514903586083,2.74641420775524,9.07406146881105,0.263533071362284,2.47721962269033,-0.824061269249404,-1.10506114371963,0.0315545306533125,3.83674528331987,2.5603089396188
"vertebrate","woody",1.8514903586083,2.74641420775524,7.88161828115884,-0.554074084810251,2.68078630316075,-0.360048655520205,-0.372654331539309,0.316591271892635,1.00890465238721,0.88541550759497
"vertebrate","woody",1.8514903586083,2.74641420775524,9.3541330642967,-0.473085124675768,2.45344193926013,-1.00405847885474,-0.736421458236287,0.468845392841331,1.60107478186318,1.67391637831582
"vertebrate","woody",1.8514903586083,2.74641420775524,8.64599645599971,1.03182595565231,2.5913448735498,-1.05300751046979,-0.694450899529255,0.0476516864935618,2.66254796922981,1.59221204644469
"vertebrate","woody",1.8514903586083,2.74641420775524,9.95097534396631,-0.774671882329889,3.21690170622606,-0.860714181499821,-0.538221472988952,0.500385900485077,3.69640202031317,3.80179688696512
"vertebrate","woody",1.8514903586083,2.74641420775524,9.96761886219193,0.201980688086701,2.24429084272273,-0.97698285877141,-0.652378475391954,0.98295661016436,1.77230963623646,2.21529719151164
"vertebrate","woody",1.8514903586083,2.74641420775524,8.62227934022356,1.47634107026783,2.5680683135479,-1.42651131329004,-0.137558508977813,0.578568704642832,4.25548955586655,4.43347327316966
"vertebrate","woody",1.8514903586083,2.74641420775524,9.70512777421092,0.182735383869596,2.71933060385161,-1.00877024377732,-0.669502034285298,0.157240538640724,3.45876001499242,2.98535344386273
"vertebrate","woody",1.8514903586083,2.74641420775524,8.83522354740194,-0.665295063071783,2.68791224186287,-1.49883762947904,-0.800057927746039,0.694568952167996,4.78022350807572,5.04957429409681
"vertebrate","woody",1.8514903586083,2.74641420775524,9.71080258474538,-0.226945681023064,2.4872138725142,-1.17009123865734,-0.673216765238312,0.257619295789523,2.64070591815563,2.41415243267407
"vertebrate","woody",1.8514903586083,2.74641420775524,10.4759581108626,0.136512687173447,3.16756473153619,-0.753052079491527,-0.894184245726731,0.102813501894874,2.5628328887513,1.87699629744287
"vertebrate","woody",1.8514903586083,2.74641420775524,9.37354664006865,0.656188957011145,2.74266852156312,-1.34171238208851,-0.449201534134841,0.704941657950141,5.43773843419635,5.71450102234837
"vertebrate","woody",1.8514903586083,2.74641420775524,6.58198821055424,-0.319927349545268,2.82749702375795,-0.756584683144344,-0.635906690507756,0.113991691049579,2.02378927624617,1.38955712214866
"vertebrate","woody",0.872029594007249,1.89816451616419,8.96867254567996,0.545250794379444,2.11379877653444,-1.54681434679896,-0.931864937979253,0.104275202484416,3.59805812853719,2.91927998529158
"vertebrate","woody",0.872029594007249,1.89816451616419,7.93287925487223,-1.06594859487247,2.50442391098464,-1.31121626205551,-0.522278282607139,0.808315849683685,1.5652714174579,1.91045292586242
"vertebrate","woody",0.872029594007249,1.89816451616419,9.0777710499594,0.0142507985015113,2.80684009218866,-1.19120007733588,-0.81061580524591,0.133353993073784,2.53705937122137,1.98126803426478
"vertebrate","woody",1.31917898624374,3.23115688056548,7.46786580424916,1.75245703240476,2.57270660306104,-1.40042109124069,-0.545704469016757,0.0021465585100231,6.67307188195804,4.05270988108104
"vertebrate","woody",1.31917898624374,3.23115688056548,8.51573898236455,-0.0311097504581044,2.54009405273073,-1.42456496953435,-0.835307702572226,0.632684691398715,5.14271213664267,5.36540329253542
"vertebrate","woody",1.31917898624374,3.23115688056548,7.36136653460235,-0.0252719899178749,2.38407706562763,-1.14646940717647,-0.584621544383731,0.131592463400132,2.13940600754465,1.5769659474707
"vertebrate","woody",1.31917898624374,3.23115688056548,8.57232947379432,0.133983356630844,2.85062252635926,-0.445750014655921,-0.0972278276436376,1.35493488832389,0.777339098571954,1.3807985040012
"vertebrate","woody",1.31917898624374,3.23115688056548,8.76439666892816,1.70127990338562,2.59609265980828,-0.80077494577498,-0.559953237295031,0.863457803512246,4.25820049140185,4.63637807199314
"vertebrate","woody",3.19864175725961,2.48606594561253,10.2488052928446,0.808336552185209,2.85679562701337,-0.099845248411074,-0.390726882893522,0.867019723169916,0.0963141100965439,0.476550038532941
"wind.appendage","woody",2.77258872223978,3.49951519900204,6.53621401478577,-0.859750894135962,1.95953775809842,-1.930631676265,-0.0291884331029731,0.847555776273587,3.59966450969743,3.96854790039644
"wind.appendage","woody",2.77258872223978,3.49951519900204,8.11173307815394,0.381142185769,2.49326539027223,-0.912195693329148,-0.296073271004939,0.149311710011938,1.86641766432297,1.367140797239
"wind.appendage","woody",2.77258872223978,3.49951519900204,7.76653451098431,0.00904513447801247,2.62476300304256,-1.35736449324886,-0.266900371324133,0.642721570545279,3.81008073032198,4.04064160322023
"wind.appendage","woody",2.77258872223978,3.49951519900204,8.85460373801904,2.30634072490954,2.57944530699021,-1.23786756856655,-0.681351029768057,0.135646390787929,5.60027886532896,5.05300964710412
"wind.appendage","woody",2.77258872223978,3.49951519900204,11.125385266964,1.68859212401524,2.55384721111646,-0.508909258625779,-0.806551278684429,0.31273195602119,5.05680069744245,4.92717898979388
"ant","woody",1.09861228866811,1.88187048654708,8.00529237801454,0.307409301265389,2.00288289966683,-1.34955730577665,-0.355345391099949,0.579139433332951,2.35451641248926,2.53299311132859
"ant","woody",1.09861228866811,1.88187048654708,9.52776339320552,0.75607668704519,2.33844069134888,-0.0830060273374401,-1.07905079681445,0.00533954456412267,0.178860361513666,-1.98586439182924
"ant","woody",1.09861228866811,1.88187048654708,9.04516493915536,1.09718176389869,2.54552292557403,-0.760550598555325,-0.974790770189426,0.127395483021455,2.84779519640067,2.2691484059085
"ant","woody",1.09861228866811,1.88187048654708,8.33677521963802,-0.814323130957715,2.19301100936659,-1.27031692974142,-0.976875376904359,0.367843596092993,2.29351273084667,2.24504671524978
"ant","woody",1.09861228866811,1.88187048654708,8.12153115708901,0.945045012073409,2.82197403917621,-1.28664046957521,-0.584712632043657,0.313218875288426,3.05126467845942,2.92242085837181
"ant","woody",1.09861228866811,1.88187048654708,7.21984987726842,1.47151023060044,2.09035233709078,-1.15924616452405,-0.678355971876217,1.53315670659205,3.2828230841322,3.9480701978411
"ant","woody",1.09861228866811,1.88187048654708,8.4678337813575,1.20282913921103,2.62483390377544,-1.26480888482933,-0.75156480483738,0.46476007124258,2.65564998712633,2.72411570122652
"ant","woody",1.09861228866811,1.88187048654708,8.79035260288763,2.32504983694565,1.95346346205858,-1.88516668637747,-0.588887617501849,1.04869549320087,4.63963936877382,5.11499557623258
"vertebrate","woody",1.79175946922805,2.66086940573623,9.14961560329384,-0.00484891730046966,2.66678586362362,-0.669572597054375,-0.862808113120896,0.372363815077818,4.1386346178618,4.09627537059327
"vertebrate","woody",1.79175946922805,2.66086940573623,8.55961223411346,0.371004406543632,2.59951063095698,-0.521979806513267,-0.395322293498021,0.635664909842828,0.847782562753357,1.07282340514092
"vertebrate","woody",1.79175946922805,2.66086940573623,7.86169781633018,-0.00636200699767475,3.05750607504788,-0.764806355214988,-0.867340595276638,0.491193680310104,4.49966408588284,4.59578840714721
"vertebrate","woody",1.79175946922805,2.66086940573623,8.54705984463118,0.500175134137153,2.60366946138411,-1.11350942170151,-0.437411152110186,0.244632406384477,3.91755761864438,3.66514103531286
"vertebrate","woody",1.94591014905531,5.52146091786225,8.84422285328472,1.53976457284473,2.40576176291667,-1.30589603500193,-0.515752489544877,0.103319117617254,6.09077698209592,5.40739326184497
"vertebrate","woody",1.99449202328214,2.58733606593221,10.3860273967789,-0.623077143227811,3.2118843804075,-0.976229473476123,-0.429420443182139,0.134670670473993,1.46615637657693,0.915277602422115
"vertebrate","woody",1.99449202328214,2.58733606593221,7.85957381030132,-0.334479878708418,2.7180276413101,-1.20192251202086,-0.538796636212228,0.465973985338028,4.21627160669068,4.2860415760453
"wind.none","woody",2.07944154167984,3.57982792298577,8.38055904390622,-1.44538187595527,3.07023621928295,-1.41005991804179,-2.16621136307669,0.136961883921332,18.0828222311852,17.5403786307664
"wind.none","woody",2.07944154167984,3.57982792298577,9.94069656329786,1.29899504569581,2.90959275285967,-0.907315911319277,-1.81506539364747,0.165408197558454,14.4411847358095,13.9930979732996
"wind.none","woody",2.07944154167984,3.57982792298577,7.78814895664617,2.41248567264351,2.1911500614747,-0.897579964935695,-1.89180786905092,0.524316536999881,16.9234049239819,17.0521577798719
"wind.none","woody",2.07944154167984,3.57982792298577,8.92444969007178,0.152880915029819,2.71077378654709,-0.281891439849699,-2.15714490338606,0.296231219393115,13.5348860568693,13.3781612706608
"wind.none","woody",2.07944154167984,3.57982792298577,6.94680778587978,1.25053593585885,2.48452862016605,-1.68668764710682,-1.23810576672343,0.924542032180831,15.5501811166449,15.9625354397257
"wind.none","woody",2.07944154167984,3.57982792298577,8.96850573791682,0.400660461729986,2.46549181106269,-1.07207531379534,-1.70362084235162,0.288231215765354,17.7940666591105,17.6236532201873
"wind.none","woody",2.07944154167984,3.57982792298577,6.61240227855789,0.446122872865954,2.65321933020855,-1.05309541356808,-1.67263556910467,1.21396096079369,16.6823894621008,17.2309164346998
"vertebrate","woody",2.64579156538777,4.93066609343404,8.31244800941318,-0.801187184181638,2.35177284772532,-0.925671802977934,-0.846047855093504,0.0573408088815107,3.86048124792582,2.88269259728113
"vertebrate","woody",2.64579156538777,4.93066609343404,8.92710048713752,1.43277008949451,3.09094545350895,-0.901436144986704,-0.479064047180547,0.907093480948842,2.86378002183804,3.2666078430864
"vertebrate","woody",2.64579156538777,4.93066609343404,10.4944221743877,0.740813937522134,2.57451747428013,-0.551175938445438,-0.524706101301955,0.122556536296944,2.83542625049258,2.23741753844506
"vertebrate","woody",2.64579156538777,4.93066609343404,10.1748711831366,-1.03292288412479,2.73120558526196,-1.44581473860238,-0.712681158309643,0.582629155724383,2.16115420316587,2.34263471267807
"vertebrate","woody",2.64579156538777,4.93066609343404,10.1077110938108,0.70681452836617,2.39703748195339,-1.13290425036949,-0.430152397872415,0.810147220331894,-0.0212310519588739,0.325082006163254
"vertebrate","woody",2.64579156538777,4.93066609343404,8.70209411600124,1.56992117499044,2.56776553742708,-0.57173572071111,-0.109254012318754,0.718451608836974,2.19067889466623,2.47693313695924
"vertebrate","woody",2.64579156538777,4.93066609343404,8.72272592421972,1.12007882434376,2.57044365302607,-1.15886018333506,-0.431280706671486,0.674159987044213,2.31337736843281,2.56781616035441
"vertebrate","woody",2.64579156538777,4.93066609343404,7.69637678081882,-0.250532392994258,2.29332787881694,-1.3211845476401,-0.217172970630084,1.10572704618052,3.17585714972428,3.67769139449027
"vertebrate","woody",2.64579156538777,4.93066609343404,10.5963348970474,1.22931745882404,2.59297809420102,-1.17096666436722,-0.533109334162583,0.34831416250062,3.47911492296884,3.40337240793367
"vertebrate","woody",2.64579156538777,4.93066609343404,9.23107229178983,0.387560989911113,3.04739830587017,-0.700778080981093,-0.26030810787045,0.245462601876109,-0.117672788047156,-0.368395421691957
