"DS_Bullock","GF","logPH","logSM","logLA","logRD","logLeafN","logSLA","logWD","logLambda","logGauss2D","logSpeedGauss"
"wind.appendage","woody",3.31437867680545,3.15706428971299,9.6023634478194,0.517159089003767,3.528817431852,-1.39156601115566,-0.615403842221236,0.72180019171574,8.80765219395905,9.09623143866568
"wind.appendage","woody",4.01330396963466,3.50751931265259,8.55553182015311,0.677795039578238,3.47250442840769,-1.0296855987496,-0.38403277568635,0.449925946491116,7.03506085100884,7.08730741974185
"wind.appendage","woody",4.01330396963466,3.50751931265259,9.1418499163009,1.67369927956136,3.56049823267544,-0.98283764650541,-0.224286878814559,0.108646367632599,6.27626136407655,5.618015567036
"wind.appendage","woody",3.68887945411394,3.51710585146735,9.1999153920251,-0.0292872617640372,3.22665420618957,-0.566331046456282,-0.442235199768263,0.37104478926779,5.62372966143913,5.57959611779244
"wind.appendage","woody",3.68887945411394,3.51710585146735,8.72722645180931,2.39815007877194,3.67881480773291,-0.522055368937991,-0.308136942950752,0.467278367935419,6.60350299960266,6.6746706439186
"wind.appendage","woody",3.68887945411394,3.51710585146735,6.88809196737345,0.381357962999087,4.08476995852487,0.057250288124753,-0.356485843325011,0.0454764980687653,5.67767094070016,4.58397383977365
"wind.appendage","woody",3.56836040149394,2.26048924704176,10.6592297749469,0.0602781089876991,3.78265540035715,-0.220110526089246,-0.201708699963335,0.067346142689345,1.94347970616762,1.04610758626637
"wind.appendage","woody",3.56836040149394,2.26048924704176,9.25056878763855,-0.785433500163508,3.38176562993839,-0.619823115216768,-0.548773258298582,0.902221422352045,4.09304792269466,4.49318297312479
"wind.appendage","woody",3.56836040149394,2.26048924704176,6.85187475133954,1.46676916474314,3.49866677150852,-1.06193114949081,-0.365444943847016,0.904221805090506,5.37036947899979,5.77161188975309
"wind.appendage","woody",3.56836040149394,2.26048924704176,10.1340357382022,2.01858020328696,3.69832181540887,-0.8145457760379,-0.60308418881777,0.098228865566891,7.52046326367042,6.81181838890692
"wind.appendage","woody",3.56836040149394,2.26048924704176,9.49613028929198,-0.286152117971553,3.44982487273004,-0.395621525190861,-0.313207319858166,0.372822433920145,4.9696565558188,4.92791275052984
"wind.appendage","woody",3.17710939338875,2.20860742446975,9.00777985275289,-0.36835388680625,3.46886397150411,-1.08392131408065,-0.0893316759377443,0.675784815257105,6.15610127661161,6.4117436947813
"wind.appendage","woody",3.17710939338875,2.20860742446975,8.23391281367497,-0.0946878487230534,3.76863004182091,-0.515494779775684,-0.420955399212631,0.521567522564117,6.91075062468382,7.03687506230776
"wind.appendage","woody",3.17710939338875,2.20860742446975,8.60111168586319,-0.0571903698133105,3.27712929272485,-0.397119178336228,-0.0239694920148987,0.799537855911738,2.20766251132574,2.5473845174422
"vertebrate","woody",1.09861228866811,6.88077955003952,7.39996539718187,3.49115640359576,2.51759001444596,-0.822226422592993,-0.195289503544971,0.686461723351881,0.100073294303085,0.363553593816016
"vertebrate","woody",1.09861228866811,6.88077955003952,7.06692614080713,2.11847101528917,3.05079855630858,-1.58336720908249,-0.248367778368486,0.155915024972787,4.91175268357044,4.43411332293248
"vertebrate","woody",1.09861228866811,6.88077955003952,5.64278628791646,2.5453484029294,2.58704816472455,-1.87192614634855,0.20074355016773,0.956255209174489,1.43427487567878,1.86349235779149
"vertebrate","woody",1.09861228866811,6.88077955003952,6.3878047715747,0.296925678788188,2.9893503291047,-0.861975099881974,-0.27682985110733,0.254827487057094,2.1076496564101,1.87564811964342
"vertebrate","woody",1.09861228866811,6.88077955003952,5.88324087475304,2.941641252712,2.64272471185905,-0.816166482869395,-0.0966961968567164,0.08197108053321,-0.0497377595795783,-0.848849439463678
"vertebrate","woody",1.09861228866811,6.88077955003952,5.5452447517899,2.51990409908887,2.27248499070953,-1.90501258622125,-0.23780389510306,0.474779491578753,5.74781209419036,5.82694239398479
"vertebrate","herb",0.320233461365516,2.19066502085885,6.22247144737061,0.346114736874071,3.02331026837395,0.0700619687528702,-0.670841655335989,0.252000834486766,2.11892722376628,1.88134848904535
"vertebrate","herb",0.320233461365516,2.19066502085885,7.77519820068295,0.40128275603456,2.38394687591355,-0.789129472135539,-0.988111648998904,0.183445998229156,3.05760884852378,2.66127408262417
"vertebrate","herb",0.320233461365516,2.19066502085885,8.3127393949132,0.00838374712168632,2.3061732697946,0.0377006037373584,-1.29142074154877,0.139612178047724,1.09739937606613,0.564538652775705
"vertebrate","herb",0.320233461365516,2.19066502085885,9.31912356111382,0.725225918206272,2.73134456017376,-0.0535659158443369,-0.868625806675122,0.134365186617272,0.78772600381196,0.23571175280543
"vertebrate","herb",0.320233461365516,2.19066502085885,8.70994893848023,-0.588640138565612,2.0914732864456,-0.182643157384781,-1.52527404961224,0.261445808513763,1.26978660231561,1.05060518252012
"vertebrate","herb",0.320233461365516,2.19066502085885,6.70382282064039,-1.26907370552404,2.90984783185848,-0.0211412829871902,-1.07827568547253,0.494915356321109,3.14812368290801,3.24802212401434
"vertebrate","herb",0.320233461365516,2.19066502085885,7.2396557483207,0.129128403576492,2.5570476271355,0.264274310164987,-1.03630558433245,0.742305351191699,2.01350918459325,2.31609459190739
"vertebrate","herb",0.320233461365516,2.19066502085885,6.89386882257166,-0.0201887034793667,2.5878298448774,-0.598481301451783,-1.31306781236664,0.295337416484177,5.40946338927597,5.25122769877865
"vertebrate","herb",0.320233461365516,2.19066502085885,8.87532067213748,-1.57804118445494,2.54077233011812,-0.430988920278158,-1.10744901631228,0.0317582829244702,1.73900473632648,0.465786587538083
"vertebrate","woody",1.8514903586083,2.74641420775524,7.98797568985366,0.143190814695394,1.85392184340814,-1.40608346835295,-0.803300381434516,0.90790648977669,3.36062346428571,3.76389922431937
"vertebrate","woody",1.8514903586083,2.74641420775524,6.8333377159003,1.78330393595127,2.36000316451474,-0.683138230256147,-0.403362163724273,0.764445901184896,3.38263532172263,3.69991601712558
"vertebrate","woody",1.8514903586083,2.74641420775524,7.14087290336407,0.362753274372352,2.46400871612543,-0.981904184445765,-0.513223218854886,0.511796789292577,3.38310918127933,3.49977807224899
"vertebrate","woody",1.8514903586083,2.74641420775524,6.49816945537502,0.575696409582793,1.79295166341806,-1.39210736491811,-0.635149137538408,0.224177067345264,2.28281846550473,1.98674164070853
"vertebrate","woody",1.8514903586083,2.74641420775524,8.4317871677695,0.161664581757381,2.69853571170857,-0.557223345824868,-0.873854964469845,0.0815394195837913,2.5378275695109,1.73607592490333
"ant","woody",1.17158663089669,3.38648066386589,6.9247092818989,0.942238612376833,1.17759568613975,-1.47543571843779,0.213545334161187,1.01135871675281,-1.53323643465428,-1.07600638391092
"ant","woody",1.17158663089669,3.38648066386589,7.31945551152858,-0.363013759452282,2.19469817343501,-1.42213457194191,-0.410054304210539,0.41752719057411,1.99026540161899,2.0051453020643
"ant","woody",1.17158663089669,3.38648066386589,7.55088199679431,-0.53703695594598,2.05148458890069,-1.6781002664443,-0.267334512716022,0.642456707605448,-0.327065545188513,-0.0967107627199632
"ant","woody",1.17158663089669,3.38648066386589,5.71881938405459,1.66475041928159,2.42150791399943,-1.86419291868387,-0.29111878855239,0.462351643097263,4.1827079242813,4.24857585698601
"ant","woody",1.17158663089669,3.38648066386589,6.58956530302213,0.145672279665052,1.98838896318792,-1.86999487087314,-0.363744026037089,0.67040653808541,3.35324971707622,3.60489693369178
"wind.none","woody",2.50531764704813,3.32410232655385,5.52777219314135,1.33649572667743,1.95528548826249,-1.46811067140519,-0.153266016576818,0.882762627873251,9.06893707434729,9.45817031007495
"wind.none","woody",2.50531764704813,3.32410232655385,6.12060346530967,0.31799318311671,2.69124691274728,-1.01999307758505,-0.620615489723529,0.432658678410436,6.67583558436731,6.70851522295753
"wind.none","woody",2.50531764704813,3.32410232655385,8.28600393588514,1.85664066845776,2.44158698009826,-0.996797899296151,-0.27096492241284,0.397818012564214,5.49644012196549,5.48714251068776
"wind.none","woody",2.50531764704813,3.32410232655385,9.79247516911514,0.373951214983851,1.98307765233088,-1.41211436832791,-0.210891147172247,0.731351064755539,6.33852853223706,6.63368039663989
"wind.none","woody",2.50531764704813,3.32410232655385,7.60367670283377,0.691950380663757,2.12264922038279,-1.19070293442602,-0.411306138318254,0.737973219630424,6.84427836373006,7.14393719761765
"wind.none","woody",2.50531764704813,3.32410232655385,6.09893067431399,1.67593837070844,2.66442618648068,-1.0326843007111,-0.279646871916809,1.03814513358803,8.88459757357477,9.35489807655527
"vertebrate","woody",0.872029594007249,1.89816451616419,6.71855219331889,-0.542681993572418,2.32855340844705,-0.786487497880559,-0.331667656172138,0.519715537320891,1.19461027483741,1.31895614977522
"vertebrate","woody",0.872029594007249,1.89816451616419,7.65287617142027,-0.7462506721831,2.49861460236931,-0.87173939455749,-0.754144000582296,0.417269718229633,3.0107054004367,3.025276875743
"vertebrate","woody",0.872029594007249,1.89816451616419,6.40242006723864,-0.438512249207585,2.31598149624808,-1.26766513835167,-0.780389107729961,0.395278473032129,3.29692550513446,3.28442582669631
"vertebrate","woody",0.872029594007249,1.89816451616419,7.72129789570443,-0.83058414779417,2.71077588152198,-0.640804673466149,-0.751878844867472,0.505996681995288,0.254924944299181,0.365895066069768
"vertebrate","woody",0.872029594007249,1.89816451616419,4.8414185289069,0.773118460418714,2.09816610674423,-0.732496928491462,-0.865516650655456,1.11260164634706,2.86288878243342,3.36782203691661
"vertebrate","woody",0.872029594007249,1.89816451616419,5.76242278153191,-0.266851634232276,3.15970155179897,-0.603435729827037,-0.763214395096415,0.287918272841,4.63291059594146,4.46195399424315
"vertebrate","woody",0.872029594007249,1.89816451616419,5.11101662832408,-0.583757059055436,2.54269794716364,-1.1364882431313,-1.46532897731471,0.29116069539678,7.40086863280918,7.2355113649144
"vertebrate","woody",0.872029594007249,1.89816451616419,6.26327176774482,0.567049118312732,2.5632102602883,-0.548687426041254,-0.596331934606671,0.583961420318855,1.28444297821108,1.46706550378359
"vertebrate","woody",1.31917898624374,3.23115688056548,6.50464697768367,1.85416833473201,2.81949209178296,-0.785739012842137,-0.699709094820058,0.490338171401449,4.16535797143485,4.26061068662367
"vertebrate","woody",1.31917898624374,3.23115688056548,5.51471321166243,0.529022592980314,2.34095480440172,-0.376603646240719,-0.763700151151835,1.13382226938297,2.28039420767192,2.79477414500293
"vertebrate","woody",1.31917898624374,3.23115688056548,6.93948628003281,0.117608937448766,3.18053273901537,-0.338661386053223,-0.906924826454222,0.538862858294538,3.47700144718899,3.61943706360384
"vertebrate","woody",1.31917898624374,3.23115688056548,8.37852948970247,0.0885454115566577,2.65258902915858,-0.952020219693742,-0.306453892387258,0.467845032512482,2.28106579761719,2.35283942040202
"vertebrate","woody",3.19864175725961,2.48606594561253,7.65213267046858,0.741429841334851,2.70756509813129,-0.660092625598237,-0.617963241903088,1.06963303167171,4.70181985042731,5.18706037001414
"vertebrate","woody",3.19864175725961,2.48606594561253,8.04011619846985,1.91727163913143,2.33032485211332,-0.733022210497464,-0.481963106753805,0.419455923965944,1.26937326805948,1.28655756004188
"vertebrate","woody",3.19864175725961,2.48606594561253,7.9883305911799,0.106223712673691,2.18868165815166,-0.569972777754916,-0.514123724626785,1.14182025868442,0.883188604514413,1.40108316337964
"vertebrate","woody",3.19864175725961,2.48606594561253,8.85046497841964,-0.112880476229357,2.82415244051159,-0.164825241733214,-0.576579351904552,0.254649511857429,1.05346245380609,0.821111587811038
"vertebrate","woody",3.19864175725961,2.48606594561253,7.04835547698821,0.370342348336499,2.69130315149124,-1.05130228686147,-0.181832516512424,0.752384774132953,3.81619762024207,4.12552661645172
"vertebrate","woody",3.19864175725961,2.48606594561253,8.34501441778376,0.297249849977776,2.79116476443463,-0.317814089923771,-0.652991847949223,0.225761379088149,-0.622745007704701,-0.915300643539887
"ballistic","woody",2.39789527279837,3.45929861851285,7.84816580973297,0.488175964974334,2.2426857900302,-0.270762172512002,-0.755673363600877,0.334962284899867,-1.66385685726583,-1.75914281991808
"ballistic","woody",2.39789527279837,3.45929861851285,9.12637967326448,0.0972842858922308,2.39541033104198,-1.17086968317136,-0.416483426172355,0.110634733602302,-1.58134895328504,-2.23052684407522
"ballistic","woody",2.39789527279837,3.45929861851285,6.87596258665885,0.621728499778543,2.28759599427887,-0.832640635072289,-0.340820395834215,0.509676300077385,-0.891064099481594,-0.776471124444808
"ballistic","woody",2.39789527279837,3.45929861851285,7.40284620469406,-0.791319662207669,2.14526300415913,-0.171662884693098,-0.671569588280954,0.846438795044214,-1.30578343462362,-0.937559421121073
"ballistic","woody",2.39789527279837,3.45929861851285,8.42493854624928,1.2304403368664,1.8697934202014,-0.771211958332289,-0.627330180473544,0.425003227959388,-1.736603424295,-1.71284997644955
"wind.appendage","woody",2.77258872223978,3.49951519900204,7.67105869276595,0.506538166901942,2.81255767761107,-0.90015036959454,-0.910068058909991,0.759724388857271,7.81862352333039,8.13280644976272
"wind.appendage","woody",2.77258872223978,3.49951519900204,9.45548688462602,0.822367971297823,2.46436585257984,-0.882329150163978,-0.558980744963109,0.271203847484744,0.852326105753913,0.651466542980427
"wind.appendage","woody",2.77258872223978,3.49951519900204,8.63604058455577,-1.35059179835877,2.43952414266008,-0.777225734348745,-0.70498101695097,0.268583128330105,1.8042501079649,1.59853540813883
"wind.none","woody",2.64915868327402,2.91082719187479,8.2186322851035,0.0099721030525366,2.63161760622845,-1.17799617587377,-0.236076526058028,0.572739024856628,8.10661144841741,8.27953159369663
"wind.none","woody",2.64915868327402,2.91082719187479,5.9944865176092,0.822677523917835,2.34370654399379,-1.80741270916582,-0.422641730639065,1.42771208127931,11.3225459762754,11.9521652914822
"wind.none","woody",2.64915868327402,2.91082719187479,7.53242438258026,0.560829982195224,2.3591971596558,-1.27427416808285,-0.342993862727049,0.905231600271564,9.94724465710928,10.3490451343388
"wind.none","woody",2.64915868327402,2.91082719187479,6.95675348444054,1.83862679528451,2.62290947970218,-1.50840832232878,-0.233853827200408,0.323741846453708,10.0658884033059,9.9535666831031
"wind.none","woody",2.64915868327402,2.91082719187479,6.2017790972809,-1.56191526175808,2.49789515324879,-1.04854835901086,-0.143199519770588,1.28116414468294,7.90338662378454,8.47885390538971
"vertebrate","woody",1.56275560839133,4.26170587130144,5.76048636529685,-0.317798425229384,2.65348709211458,-0.643155814589504,-0.319241667587807,0.485112253881907,1.10346586396738,1.1933610874956
"vertebrate","woody",1.56275560839133,4.26170587130144,7.97880789249722,0.584940090243581,2.6012932600454,-0.951286474917,-0.507069913999939,1.01327154290926,3.5500754196269,4.00825024866568
"vertebrate","woody",1.56275560839133,4.26170587130144,5.17511868893332,0.68218806467773,2.19099911431336,-1.14834755425327,-0.651200342340537,1.10486074668384,5.57054498011094,6.07198733836429
"ant","woody",1.62393925059145,2.0678358156733,5.51490388272151,-1.3125083411352,1.87444782891068,-0.750129770978031,-0.5941258728506,0.858568199695761,1.24407603453258,1.61941415918756
"ant","woody",1.62393925059145,2.0678358156733,9.65067852889584,0.402871681785928,1.81716974111327,-1.19979550807611,-0.423811855641831,0.517236492792384,0.137864922434025,0.259820089625006
"ant","woody",1.62393925059145,2.0678358156733,7.08279557054853,-0.00407625989569371,2.07991209642032,-1.40754797164453,-0.508118887563959,0.330909686287769,0.958491104849118,0.857118914173543
"ant","woody",1.62393925059145,2.0678358156733,7.15238884136044,-0.522600154559782,2.21140631803251,-0.814689056676685,-0.572558415218285,0.458347257211403,1.3408521720993,1.40237078806841
"ant","woody",1.62393925059145,2.0678358156733,8.96887129035081,-1.70278302519067,2.07150863657376,-1.56931724408667,-0.652912371506721,0.301472175016239,1.53900550584739,1.3910494333483
"ant","woody",1.62393925059145,2.0678358156733,6.01106452434938,0.579838667426506,1.68190654305472,-1.77142059288275,-0.672009078764594,0.368491428247433,2.89437405578581,2.84678784666312
"ant","woody",1.62393925059145,2.0678358156733,5.14016014176293,1.77979598433775,2.23659136678283,-0.552558189557132,0.0141872876804693,0.526728112117792,-1.00889943328118,-0.877852117919924
"ant","woody",1.62393925059145,2.0678358156733,7.9460239069349,0.0628398898797757,1.36322131568389,-1.46432668765526,-0.55797482379396,0.554856343266594,1.1082882026695,1.26534788810801
"ant","woody",1.62393925059145,2.0678358156733,6.32749862357155,0.71764418985953,1.58299784494923,-1.71330155430477,-0.444998393502878,0.46616606340293,2.54915970632968,2.61913573706733
"wind.none","woody",2.07944154167984,4.06918058855855,8.58632405292472,-0.157486550339498,2.42955115266101,-0.981551135074129,-0.572675043593545,0.089002193596824,5.08739734601346,4.32943292010371
"wind.none","woody",2.07944154167984,4.06918058855855,7.97014598685826,0.744616827751704,2.39911934557167,-1.13548944609675,-0.392161261639337,1.16936341528809,6.05770323424845,6.58751569515886
"wind.none","woody",2.07944154167984,4.06918058855855,7.00516126322715,1.42739551024872,1.84243394902084,-2.04246036246272,-0.255849717468131,0.818004015169883,7.49504946883782,7.84618815719188
"wind.none","woody",2.07944154167984,4.06918058855855,8.47993522753366,0.200468079948251,2.56029071491034,-0.360113395320937,-0.795641055902903,0.10736487879253,6.06913828437367,5.40495990791675
"wind.none","woody",2.07944154167984,4.06918058855855,7.93018909892804,1.29768131823356,2.57274060806947,-0.985130145080356,-0.678090422419496,0.466999794417048,8.16953424130416,8.24040371582672
"wind.none","woody",2.07944154167984,4.06918058855855,6.31200929939788,-0.491629992612186,2.01365189845241,-1.44253719751413,-0.597487801097552,0.476565560327626,7.3340884757162,7.41509619195773
"wind.none","woody",2.07944154167984,4.06918058855855,6.54302145207167,2.17373934517278,2.22976098511715,-0.897511702342599,-1.00509750441421,0.48475284101695,9.95606787987036,10.0455925231155
"vertebrate","woody",1.77556281001614,4.6109599046926,8.47322250569018,1.05553257440834,2.36365940173946,-0.773991668722074,-0.690114682162017,0.503355464437961,2.62181324906275,2.73016661948928
"vertebrate","woody",1.77556281001614,4.6109599046926,7.00152731285715,-0.320799800580459,2.20886367789183,-1.03306113860476,-0.703811950816765,0.74323466602022,2.75146006837129,3.05467104950975
"vertebrate","woody",1.77556281001614,4.6109599046926,6.1915506363704,0.349867466795632,2.57799474518368,-1.32157604256777,-0.630184652285377,0.685557284652724,5.49961144148283,5.76243253815317
"vertebrate","woody",1.77556281001614,4.6109599046926,5.95050780846085,-1.05143666707153,2.40730832058011,-0.968887736089296,-0.64674976883952,1.64021451621486,5.38304287154903,6.0820390947646
"ant","woody",1.09861228866811,1.88187048654708,5.76780493704587,-0.635180750893585,1.55209987274342,-1.1556799338696,0.096414498432759,0.578684451701198,0.0694481811415155,0.247531917233186
"ant","woody",1.09861228866811,1.88187048654708,7.76358350190729,0.906913984952283,2.40581974946407,-1.09352543579886,-0.569910675224004,0.380580434377603,0.570042955099632,0.538596794013065
"ant","woody",1.09861228866811,1.88187048654708,5.11407024209625,-0.640485874231047,1.86973316404674,-1.58862289814145,-0.203832657202348,1.18780850608669,2.98556138810043,3.52319910228249
"ant","woody",1.09861228866811,1.88187048654708,6.8242924982277,-1.0887871509174,2.13419211762961,-0.829234572282122,-0.315345146208427,0.189470675005578,0.544658087219214,0.164480284635918
"ant","woody",1.09861228866811,1.88187048654708,5.6104760371663,2.14633538540858,1.95304683075008,-1.14777476212329,-0.80740998616318,0.310014988789907,0.733549070778548,0.599564460199688
"ant","woody",1.09861228866811,1.88187048654708,7.48133175431774,-1.11973988809777,1.97379715943134,-1.11783107842119,-0.503630464873781,0.394759265546914,-0.964129137652167,-0.97728600945541
"vertebrate","woody",1.79175946922805,2.66086940573623,5.5955980034362,-0.547266584566791,2.21195930134137,-0.964664630670538,-0.846595319395997,0.875997256980568,2.83080404525107,3.21619059086484
"vertebrate","woody",1.79175946922805,2.66086940573623,5.36624740769807,1.37794927016012,2.75286928877789,-1.55438558633418,-0.762869871532178,0.561017911051171,5.58648455853601,5.74906604034463
"vertebrate","woody",1.79175946922805,2.66086940573623,8.3611047255115,0.840894626505981,2.18987487137339,-1.04776401113357,-0.792915311806773,0.0763442516893011,2.61579617973566,1.78112761547834
"vertebrate","woody",1.79175946922805,2.66086940573623,6.62207882741817,-1.13154698761394,2.85939561936925,-1.33865650502719,-0.37152633300816,0.910238805509835,5.88082918256393,6.28538774272282
"vertebrate","woody",1.79175946922805,2.66086940573623,7.23776753546241,-0.528953861977552,2.64681085493816,-0.231429288779163,-0.807092835128436,0.209572124444617,3.99545198157742,3.66569102214603
"vertebrate","woody",1.79175946922805,2.66086940573623,8.4172142096926,0.277811348249609,2.48967142225275,-0.262848475788751,-0.964189685516021,0.294177070227397,3.30395769872868,3.14375369739011
"vertebrate","woody",1.9473947607595,3.71856077881069,6.26935921912944,-0.877241273100691,2.71799358748746,-1.0226887548121,-0.441290764451501,0.697470136450589,3.53573163356457,3.80716654819012
"vertebrate","woody",1.9473947607595,3.71856077881069,9.1302237310732,-0.944085298850553,2.92624616423389,-0.342527436276116,-0.964473021861014,0.128761157851729,1.63766244265832,1.06434710781415
